CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST01251,Jessica Robinson,27,Male,Monthly,2023-01-20,2025-11-26,4,6,1
CUST01252,Ruth Moore,29,Female,Quarterly,2024-01-28,2025-06-27,1,1,1
CUST01253,Benjamin Martin,35,Female,Monthly,2025-10-08,2026-01-13,34,7,0
CUST01254,Emily Young,33,Female,Quarterly,2024-03-04,2025-06-21,4,4,1
CUST01255,Ronald Davis,25,Female,Quarterly,2025-10-08,2025-10-13,6,4,1
CUST01256,Gregory Mitchell,34,Female,Quarterly,2023-12-26,2025-10-30,1,6,1
CUST01257,Janet Jones,41,Male,Yearly,2024-04-11,2025-12-29,13,8,0
CUST01258,Matthew Kumar,28,Female,Yearly,2025-12-27,2026-01-04,11,6,0
CUST01259,James Ramirez,16,Female,Yearly,2023-04-17,2025-12-26,21,4,0
CUST01260,Sharon Kumar,20,Other,Monthly,2025-11-27,2025-12-06,0,4,1
CUST01261,Ruth Williams,32,Female,Monthly,2024-07-23,2025-12-12,15,5,0
CUST01262,Laura Lee,21,Male,Monthly,2023-06-17,2026-01-14,21,6,0
CUST01263,Jack Anderson,37,Other,Monthly,2023-06-02,2026-01-03,10,7,0
CUST01264,Nancy Perez,48,Male,Quarterly,2023-07-18,2025-08-13,5,3,1
CUST01265,Vikram Johnson,36,Female,Quarterly,2024-11-15,2025-12-31,16,7,0
CUST01266,Susan Walker,30,Male,Monthly,2023-04-22,2025-12-13,16,7,0
CUST01267,Rahul Thomas,23,Female,Quarterly,2025-06-17,2025-12-06,9,5,0
CUST01268,Laura Nguyen,16,Male,Yearly,2023-03-10,2026-01-11,8,7,0
CUST01269,Priya Rodriguez,24,Male,Yearly,2023-04-23,2025-12-06,22,7,0
CUST01270,Sharon Jones,16,Male,Monthly,2023-04-17,2025-08-26,5,5,1
CUST01271,Stephanie Miller,23,Female,Monthly,2023-01-22,2025-08-05,5,2,1
CUST01272,Rahul Ramirez,35,Female,Quarterly,2024-11-26,2026-01-14,7,4,0
CUST01273,Ryan King,29,Male,Monthly,2023-07-30,2025-11-14,3,3,1
CUST01274,Pamela Sharma,20,Female,Yearly,2023-09-16,2025-12-30,14,7,0
CUST01275,Amanda Clark,33,Female,Quarterly,2024-01-16,2025-11-20,4,2,1
CUST01276,Linda Rodriguez,46,Male,Monthly,2025-01-02,2025-07-16,0,5,1
CUST01277,Maria Martinez,47,Male,Monthly,2024-12-03,2025-11-29,5,3,1
CUST01278,Eric Nguyen,28,Female,Monthly,2024-05-01,2025-12-11,26,5,0
CUST01279,Karan Brown,23,Male,Monthly,2024-02-15,2026-01-03,14,9,0
CUST01280,Priya Jones,38,Male,Quarterly,2025-08-15,2025-12-25,10,6,0
CUST01281,Karan Nguyen,27,Female,Monthly,2024-09-05,2025-10-21,1,5,1
CUST01282,Susan Robinson,18,Female,Yearly,2025-10-12,2025-12-01,8,5,1
CUST01283,Samantha Anderson,45,Female,Monthly,2024-03-12,2025-09-08,2,3,1
CUST01284,Vikram Mitchell,18,Male,Monthly,2023-01-14,2025-11-13,2,5,1
CUST01285,Amanda Johnson,48,Female,Monthly,2025-06-20,2025-07-05,0,3,1
CUST01286,Ritu Carter,32,Male,Yearly,2024-02-12,2026-01-04,6,8,0
CUST01287,Mark Reddy,26,Male,Monthly,2024-05-18,2025-11-26,3,3,1
CUST01288,Daniel Singh,25,Male,Monthly,2023-10-09,2025-11-03,3,3,1
CUST01289,Carol Nair,29,Male,Monthly,2025-01-27,2026-01-05,12,7,0
CUST01290,Angela Patel,52,Other,Yearly,2023-05-14,2025-10-29,4,5,1
CUST01291,Rahul Gonzalez,18,Male,Monthly,2025-02-05,2025-08-14,4,2,1
CUST01292,Samantha Thomas,17,Female,Quarterly,2024-01-23,2025-12-28,12,9,0
CUST01293,Rahul Martinez,44,Male,Monthly,2024-07-27,2025-12-14,19,5,0
CUST01294,Justin Reddy,31,Female,Quarterly,2025-08-21,2025-12-07,20,7,0
CUST01295,David Hernandez,16,Female,Quarterly,2025-11-08,2025-11-16,1,4,1
CUST01296,Daniel Lee,39,Female,Quarterly,2025-09-16,2025-12-15,0,7,0
CUST01297,Jacob Moore,35,Female,Quarterly,2023-03-16,2025-10-11,6,5,1
CUST01298,Laura Verma,40,Male,Monthly,2025-05-20,2025-12-10,11,4,0
CUST01299,Christopher Nair,29,Female,Monthly,2023-06-23,2025-11-10,7,6,1
CUST01300,Donna Lewis,41,Female,Monthly,2023-03-26,2025-12-07,21,7,0
CUST01301,Carol Ramirez,27,Male,Monthly,2025-01-22,2025-12-26,16,9,0
CUST01302,Paul Harris,23,Male,Monthly,2024-06-27,2025-12-24,30,6,0
CUST01303,Amit Garcia,48,Male,Quarterly,2023-06-10,2026-01-01,6,8,0
CUST01304,Richard Davis,25,Male,Monthly,2024-02-15,2025-06-12,0,4,1
CUST01305,Kevin Taylor,45,Male,Yearly,2024-07-16,2025-12-08,11,5,0
CUST01306,Sarah Kumar,32,Female,Quarterly,2024-06-18,2025-09-16,3,5,1
CUST01307,Andrew Gupta,44,Male,Yearly,2025-04-10,2026-01-15,17,10,0
CUST01308,Jacob Adams,36,Female,Quarterly,2023-11-02,2026-01-01,15,4,0
CUST01309,Sandra Campbell,31,Female,Monthly,2025-11-22,2025-12-11,15,8,0
CUST01310,Dennis Robinson,39,Female,Monthly,2023-06-25,2025-10-14,0,4,1
CUST01311,Jason Roberts,41,Female,Monthly,2025-06-17,2025-07-12,8,5,1
CUST01312,Patricia White,42,Male,Yearly,2024-09-17,2026-01-15,18,7,0
CUST01313,Amy Patel,47,Female,Monthly,2024-04-06,2025-06-09,0,3,1
CUST01314,Dennis Sanchez,25,Female,Quarterly,2024-09-05,2025-11-26,5,6,1
CUST01315,Larry Sharma,27,Male,Monthly,2024-11-07,2025-12-08,0,6,0
CUST01316,Ritu Hill,44,Female,Monthly,2025-02-19,2025-08-23,5,4,1
CUST01317,David Wright,30,Male,Monthly,2024-11-04,2025-12-18,7,8,0
CUST01318,Samantha Mehta,24,Male,Monthly,2023-12-30,2025-06-30,10,5,1
CUST01319,Gary Johnson,27,Male,Monthly,2025-03-01,2025-10-03,2,4,1
CUST01320,Donna Nelson,31,Female,Monthly,2025-01-24,2026-01-05,26,7,0
CUST01321,Dorothy Verma,25,Female,Monthly,2023-08-15,2025-08-16,9,4,1
CUST01322,Kathleen Mitchell,42,Male,Yearly,2024-02-27,2025-10-10,2,4,1
CUST01323,Michelle Ramirez,37,Female,Quarterly,2023-11-22,2025-12-27,2,10,0
CUST01324,Pamela Gonzalez,48,Female,Quarterly,2024-07-18,2025-10-26,2,2,1
CUST01325,Laura Jones,37,Female,Quarterly,2024-05-20,2025-12-10,18,7,0
CUST01326,Kavita Young,36,Male,Quarterly,2023-07-06,2025-08-07,5,6,1
CUST01327,Brian Hall,40,Female,Quarterly,2025-03-11,2026-01-04,9,9,0
CUST01328,Rebecca Thomas,52,Male,Quarterly,2025-06-03,2026-01-04,43,5,0
CUST01329,Rachel Torres,36,Male,Quarterly,2023-03-31,2025-10-22,0,5,1
CUST01330,Emily Reddy,27,Female,Monthly,2023-05-17,2026-01-02,33,6,0
CUST01331,Ritu Young,16,Male,Quarterly,2023-09-06,2026-01-11,14,4,0
CUST01332,Dennis Miller,42,Female,Quarterly,2025-04-19,2025-12-30,1,7,0
CUST01333,Anthony Allen,16,Male,Monthly,2025-08-03,2025-08-21,3,7,1
CUST01334,Karan Gonzalez,37,Male,Monthly,2023-08-23,2026-01-07,11,7,0
CUST01335,Dorothy Nelson,34,Female,Monthly,2023-05-20,2025-06-16,5,1,1
CUST01336,Ashley Rivera,40,Female,Monthly,2024-07-25,2026-01-05,0,6,0
CUST01337,Rohan Johnson,28,Female,Monthly,2023-09-12,2025-12-21,23,7,0
CUST01338,Nancy Jones,18,Female,Monthly,2024-07-13,2025-09-01,1,4,1
CUST01339,Daniel Wilson,33,Female,Yearly,2025-12-26,2026-01-12,13,6,0
CUST01340,Rohan Green,41,Female,Quarterly,2023-07-30,2025-12-27,13,7,0
CUST01341,Jeffrey Brown,57,Female,Monthly,2025-02-11,2025-12-31,6,4,0
CUST01342,Melissa Iyer,42,Male,Monthly,2025-05-13,2025-11-28,1,3,1
CUST01343,Carol Gupta,25,Male,Quarterly,2024-03-27,2026-01-09,15,9,0
CUST01344,Anjali Singh,42,Female,Monthly,2023-12-09,2025-07-23,6,1,1
CUST01345,Susan Gupta,21,Male,Quarterly,2024-01-24,2025-12-12,0,6,0
CUST01346,Ronald Ramirez,44,Male,Monthly,2024-12-31,2025-11-28,5,3,1
CUST01347,Stephanie Adams,33,Male,Monthly,2025-07-28,2025-08-02,1,4,1
CUST01348,Katherine Flores,42,Male,Monthly,2024-03-23,2025-07-01,0,4,1
CUST01349,Amy Miller,44,Female,Quarterly,2023-12-18,2025-11-07,2,5,1
CUST01350,Scott Lee,64,Other,Quarterly,2023-09-30,2025-12-06,17,7,0
CUST01351,Ruth Reddy,25,Female,Yearly,2025-09-14,2025-11-27,4,5,1
CUST01352,Nicole Iyer,36,Female,Monthly,2024-04-21,2026-01-15,9,7,0
CUST01353,Sandra Johnson,50,Female,Yearly,2024-09-24,2025-12-19,21,8,0
CUST01354,Dennis Thomas,31,Female,Monthly,2025-02-06,2026-01-03,23,7,0
CUST01355,Karen Harris,23,Male,Monthly,2025-06-27,2025-12-25,20,5,0
CUST01356,Sarah Moore,27,Male,Quarterly,2023-03-23,2025-12-20,19,7,0
CUST01357,Samuel Gupta,20,Male,Monthly,2024-11-09,2025-10-10,7,5,1
CUST01358,Helen Brown,26,Female,Quarterly,2024-05-23,2026-01-01,5,7,0
CUST01359,Nicole Verma,29,Male,Monthly,2025-06-24,2026-01-11,18,6,0
CUST01360,Aditya Young,16,Male,Monthly,2023-10-17,2026-01-07,14,6,0
CUST01361,Barbara Lopez,40,Female,Yearly,2024-02-23,2026-01-10,12,9,0
CUST01362,Jason Campbell,16,Male,Monthly,2024-02-09,2025-10-17,7,3,1
CUST01363,Nicole Thomas,43,Male,Quarterly,2024-02-17,2025-07-31,4,6,1
CUST01364,William White,29,Male,Monthly,2025-06-22,2025-06-28,0,6,1
CUST01365,Jack Ramirez,32,Female,Yearly,2025-09-14,2025-09-21,4,6,1
CUST01366,Karan Garcia,22,Female,Yearly,2023-11-09,2026-01-04,22,6,0
CUST01367,Steven Harris,32,Male,Monthly,2025-02-07,2025-12-16,18,5,0
CUST01368,Elizabeth Perez,25,Male,Monthly,2023-11-13,2026-01-15,28,8,0
CUST01369,Mary Verma,33,Female,Quarterly,2025-10-03,2025-12-20,19,6,0
CUST01370,Ronald Mitchell,48,Male,Monthly,2023-05-26,2025-11-22,3,4,1
CUST01371,Suresh Davis,46,Male,Quarterly,2024-02-02,2025-12-30,11,9,0
CUST01372,Jerry Iyer,17,Female,Monthly,2025-09-27,2025-12-23,31,6,0
CUST01373,Rachel Brown,31,Female,Yearly,2024-05-20,2026-01-13,2,6,0
CUST01374,Suresh Gupta,22,Male,Quarterly,2023-02-27,2026-01-06,13,7,0
CUST01375,Kimberly Hill,44,Male,Quarterly,2024-06-04,2025-07-06,4,4,1
CUST01376,Gregory Singh,21,Male,Monthly,2023-07-09,2025-12-22,10,9,0
CUST01377,Ronald Rivera,25,Female,Yearly,2025-11-27,2025-12-19,31,6,0
CUST01378,Nancy Singh,34,Male,Quarterly,2025-10-22,2025-12-22,26,9,0
CUST01379,Pamela Martin,32,Female,Quarterly,2023-07-02,2025-07-08,2,4,1
CUST01380,Maria Patel,37,Male,Monthly,2024-03-05,2025-12-21,25,7,0
CUST01381,Rachel Martin,40,Male,Monthly,2025-10-04,2025-11-14,8,4,1
CUST01382,Maria Hall,37,Male,Monthly,2024-08-13,2026-01-05,5,3,0
CUST01383,Daniel White,38,Male,Monthly,2025-09-23,2025-11-03,3,3,1
CUST01384,Laura Torres,36,Female,Monthly,2023-05-01,2026-01-03,17,8,0
CUST01385,Kimberly Mehta,34,Female,Monthly,2023-08-12,2026-01-05,12,8,0
CUST01386,William Jackson,31,Male,Monthly,2023-05-12,2025-07-05,5,3,1
CUST01387,Donald Walker,26,Female,Quarterly,2023-01-20,2025-11-30,4,4,1
CUST01388,Christine Nguyen,39,Female,Monthly,2024-03-08,2026-01-15,15,4,0
CUST01389,Timothy Hill,29,Female,Yearly,2024-06-28,2025-12-16,24,6,0
CUST01390,Dennis Perez,31,Female,Monthly,2024-12-03,2025-12-31,25,6,0
CUST01391,George Nelson,17,Male,Quarterly,2024-12-30,2026-01-09,16,6,0
CUST01392,James Robinson,23,Female,Monthly,2023-10-12,2025-10-31,3,5,1
CUST01393,Aditya King,33,Male,Quarterly,2024-05-24,2025-12-07,20,10,0
CUST01394,Debra Nelson,30,Female,Quarterly,2024-01-20,2025-06-21,4,3,1
CUST01395,Neha Lee,24,Male,Monthly,2023-04-04,2025-12-26,13,6,0
CUST01396,Frank Lewis,37,Male,Monthly,2023-06-16,2025-08-02,11,2,1
CUST01397,Gregory Kumar,29,Female,Monthly,2025-02-27,2025-10-13,3,4,1
CUST01398,Catherine Martinez,36,Female,Yearly,2025-10-30,2025-11-01,7,1,1
CUST01399,Joshua Singh,16,Female,Quarterly,2025-08-14,2025-08-16,2,6,1
CUST01400,Kathleen Nelson,16,Female,Monthly,2023-12-16,2026-01-10,0,8,0
CUST01401,Susan Ramirez,36,Other,Monthly,2024-10-30,2025-12-29,9,5,0
CUST01402,Mark Campbell,23,Male,Monthly,2023-09-10,2025-12-12,18,6,0
CUST01403,Samantha Campbell,39,Female,Quarterly,2024-11-12,2025-12-10,0,6,0
CUST01404,Jerry Nair,21,Female,Quarterly,2025-02-11,2025-12-22,15,6,0
CUST01405,Katherine Adams,42,Female,Yearly,2025-06-13,2026-01-01,3,7,0
CUST01406,Kimberly Davis,40,Male,Monthly,2024-11-27,2026-01-03,32,6,0
CUST01407,Janet Davis,37,Female,Monthly,2024-10-03,2025-12-10,3,3,0
CUST01408,Jack Smith,43,Male,Quarterly,2024-01-24,2025-12-19,17,9,0
CUST01409,Kenneth Roberts,18,Male,Quarterly,2023-09-16,2025-12-08,22,10,0
CUST01410,Pamela Anderson,38,Male,Monthly,2025-08-01,2025-09-17,4,4,1
CUST01411,Rohan Anderson,16,Female,Monthly,2024-08-03,2025-06-14,8,3,1
CUST01412,Sneha Patel,39,Female,Monthly,2024-10-17,2025-10-31,0,2,1
CUST01413,Emily Kumar,49,Female,Monthly,2024-03-17,2025-12-22,15,9,0
CUST01414,Linda Patel,33,Male,Yearly,2024-03-07,2026-01-01,3,8,0
CUST01415,Rachel Mitchell,27,Male,Yearly,2024-01-02,2025-12-21,23,7,0
CUST01416,Joshua Gupta,17,Female,Yearly,2023-02-14,2025-12-25,19,10,0
CUST01417,Jason Baker,39,Male,Monthly,2025-03-12,2025-07-19,3,6,1
CUST01418,Carolyn Jackson,36,Male,Yearly,2025-03-17,2025-09-10,4,2,1
CUST01419,Dennis Sharma,36,Female,Yearly,2024-09-14,2026-01-05,26,6,0
CUST01420,Brenda Rodriguez,49,Male,Monthly,2023-10-24,2025-10-12,3,2,1
CUST01421,Jack Adams,44,Male,Quarterly,2023-07-28,2026-01-06,15,8,0
CUST01422,Timothy Ramirez,30,Female,Monthly,2023-04-26,2025-08-02,3,5,1
CUST01423,Daniel Brown,37,Male,Quarterly,2024-11-24,2026-01-06,2,5,0
CUST01424,Benjamin Campbell,44,Male,Monthly,2024-05-08,2025-09-15,3,3,1
CUST01425,Alexander Hill,19,Female,Quarterly,2025-02-07,2026-01-10,9,4,0
CUST01426,Maria Robinson,32,Female,Quarterly,2024-07-17,2025-12-18,13,5,0
CUST01427,Melissa Smith,33,Male,Monthly,2025-09-28,2025-12-14,20,10,0
CUST01428,Mark Johnson,17,Female,Yearly,2025-09-09,2026-01-09,27,8,0
CUST01429,Rahul Nguyen,25,Male,Monthly,2025-06-07,2025-10-30,4,3,1
CUST01430,Richard Lee,36,Male,Yearly,2024-01-14,2026-01-14,30,8,0
CUST01431,Ronald Scott,39,Female,Quarterly,2025-12-21,2025-12-31,14,5,0
CUST01432,Jonathan Rivera,31,Female,Quarterly,2024-02-29,2026-01-08,27,5,0
CUST01433,Lisa Verma,22,Female,Monthly,2025-07-04,2026-01-08,19,5,0
CUST01434,Jennifer Rodriguez,25,Female,Quarterly,2023-06-29,2026-01-13,14,5,0
CUST01435,William Davis,23,Female,Monthly,2023-12-18,2025-06-16,6,1,1
CUST01436,James Thomas,16,Male,Yearly,2025-11-29,2025-12-28,12,8,0
CUST01437,Gregory Wright,31,Male,Quarterly,2024-10-02,2025-12-24,14,7,0
CUST01438,Nicole Wright,16,Female,Quarterly,2023-04-02,2025-10-14,5,4,1
CUST01439,Charles Martin,29,Female,Monthly,2023-10-02,2026-01-02,26,5,0
CUST01440,Pamela Thompson,46,Male,Quarterly,2025-05-14,2025-09-27,4,3,1
CUST01441,Kimberly Harris,33,Female,Monthly,2025-07-23,2025-09-27,3,6,1
CUST01442,Frank Ramirez,22,Female,Monthly,2024-02-22,2025-09-24,1,6,1
CUST01443,Samantha Hall,27,Female,Quarterly,2025-11-13,2025-12-20,25,9,0
CUST01444,Arjun Martinez,29,Male,Quarterly,2025-02-15,2025-06-30,6,2,1
CUST01445,Ashley Jones,42,Male,Quarterly,2025-04-13,2025-06-21,4,5,1
CUST01446,Barbara White,26,Female,Quarterly,2023-10-27,2026-01-01,4,8,0
CUST01447,Emily Smith,16,Male,Yearly,2024-03-31,2026-01-09,15,8,0
CUST01448,Priya Nair,36,Male,Quarterly,2024-09-19,2025-12-15,33,8,0
CUST01449,Richard King,26,Male,Quarterly,2024-07-31,2025-12-08,18,7,0
CUST01450,Richard Mehta,16,Male,Monthly,2025-03-08,2025-06-11,1,3,1
CUST01451,Priya Wright,16,Female,Yearly,2025-04-04,2026-01-07,18,6,0
CUST01452,Kimberly Smith,16,Female,Quarterly,2023-09-16,2025-07-09,5,5,1
CUST01453,Jack Moore,36,Male,Quarterly,2025-01-28,2025-12-31,15,8,0
CUST01454,Frank Hill,41,Male,Monthly,2025-06-17,2025-12-17,20,6,0
CUST01455,Nicholas Jackson,37,Male,Monthly,2024-04-13,2025-11-09,7,3,1
CUST01456,Michelle Clark,57,Female,Yearly,2023-06-12,2025-10-01,2,4,1
CUST01457,Barbara Hernandez,26,Female,Monthly,2024-08-08,2025-12-15,19,4,0
CUST01458,Vikram Verma,27,Male,Yearly,2025-11-07,2026-01-07,9,7,0
CUST01459,Kathleen Young,44,Female,Yearly,2025-12-26,2025-12-27,23,3,0
CUST01460,Brandon Gonzalez,56,Female,Quarterly,2025-05-20,2025-12-24,20,6,0
CUST01461,Ashley Mitchell,35,Female,Yearly,2025-12-17,2026-01-13,19,6,0
CUST01462,Nicole Lewis,36,Other,Quarterly,2025-12-08,2026-01-04,13,6,0
CUST01463,Elizabeth White,26,Female,Quarterly,2023-04-15,2025-12-22,6,7,0
CUST01464,Nancy White,40,Other,Monthly,2024-05-26,2026-01-08,22,8,0
CUST01465,Donna Martin,37,Female,Monthly,2023-01-05,2025-12-10,13,8,0
CUST01466,Ronald Wilson,19,Female,Yearly,2025-11-21,2026-01-13,10,5,0
CUST01467,Vivek Robinson,45,Female,Yearly,2023-04-28,2025-12-07,25,8,0
CUST01468,Ryan Perez,45,Male,Monthly,2024-12-17,2026-01-04,10,7,0
CUST01469,Stephanie Thompson,32,Male,Monthly,2024-02-09,2025-07-23,6,3,1
CUST01470,Amit Martinez,29,Male,Yearly,2023-01-15,2025-12-30,22,8,0
CUST01471,Mark Walker,26,Male,Monthly,2025-05-27,2025-12-12,17,5,0
CUST01472,Vikram Moore,16,Male,Monthly,2025-06-18,2025-09-02,4,5,1
CUST01473,Janet Ramirez,36,Male,Yearly,2024-02-11,2025-09-20,0,3,1
CUST01474,Jennifer Rodriguez,16,Male,Quarterly,2023-03-06,2025-10-12,8,2,1
CUST01475,Kathleen Nelson,47,Other,Monthly,2025-09-28,2026-01-07,25,5,0
CUST01476,Dorothy Carter,21,Female,Yearly,2025-10-24,2025-12-22,20,6,0
CUST01477,Thomas Davis,35,Female,Quarterly,2023-09-16,2025-07-26,2,1,1
CUST01478,Mary Roberts,16,Female,Monthly,2024-12-01,2025-07-02,4,3,1
CUST01479,Jack Smith,27,Male,Monthly,2025-09-22,2025-09-26,6,6,1
CUST01480,Emma Martinez,31,Female,Monthly,2024-07-29,2025-12-30,15,8,0
CUST01481,Rachel Thomas,19,Female,Monthly,2025-08-28,2026-01-09,19,8,0
CUST01482,Rachel Campbell,41,Female,Monthly,2023-11-01,2025-10-29,0,2,1
CUST01483,Stephanie Williams,24,Male,Monthly,2023-10-27,2025-06-27,4,5,1
CUST01484,Betty Garcia,50,Female,Monthly,2025-12-11,2025-12-15,2,3,1
CUST01485,Mark Perez,46,Male,Monthly,2025-05-24,2025-12-27,20,9,0
CUST01486,Joseph Moore,37,Male,Yearly,2025-05-06,2026-01-12,8,5,0
CUST01487,Lisa Williams,16,Male,Quarterly,2024-10-20,2025-08-03,5,6,1
CUST01488,Emily Iyer,54,Female,Monthly,2024-05-31,2025-12-23,24,9,0
CUST01489,Kevin Martin,27,Male,Quarterly,2023-09-24,2025-12-23,8,8,0
CUST01490,Janet Roberts,38,Female,Quarterly,2024-05-02,2026-01-02,18,7,0
CUST01491,Justin Harris,37,Male,Monthly,2023-09-04,2025-06-17,7,6,1
CUST01492,Neha Gonzalez,39,Male,Monthly,2023-07-22,2025-07-15,6,5,1
CUST01493,Emma Perez,28,Male,Monthly,2024-02-18,2026-01-06,24,5,0
CUST01494,Jennifer Rodriguez,45,Male,Quarterly,2024-06-01,2025-12-11,8,7,0
CUST01495,Brian Mehta,24,Male,Quarterly,2023-08-29,2026-01-11,22,7,0
CUST01496,Kathleen Clark,16,Female,Yearly,2023-02-14,2025-09-22,5,3,1
CUST01497,Rachel Rodriguez,43,Male,Yearly,2023-05-05,2026-01-03,18,7,0
CUST01498,Jack Gupta,23,Male,Quarterly,2025-11-17,2026-01-05,13,6,0
CUST01499,Jeffrey Carter,43,Female,Quarterly,2025-03-10,2025-12-29,31,6,0
CUST01500,Anthony Lopez,45,Male,Quarterly,2023-01-19,2025-12-14,0,5,0
CUST01501,Ryan Allen,23,Female,Quarterly,2024-09-13,2025-12-28,7,4,0
CUST01502,Raymond Moore,38,Female,Monthly,2023-04-04,2025-12-28,16,7,0
CUST01503,Jennifer Green,41,Male,Yearly,2023-09-30,2026-01-12,20,8,0
CUST01504,Samuel Thomas,33,Other,Monthly,2023-08-26,2025-09-04,0,6,1
CUST01505,Benjamin Hill,27,Other,Monthly,2024-06-24,2025-12-20,10,7,0
CUST01506,Meera Flores,23,Male,Yearly,2023-01-22,2026-01-01,14,7,0
CUST01507,Carolyn Moore,37,Male,Yearly,2023-08-06,2025-12-22,10,6,0
CUST01508,Katherine Taylor,45,Female,Quarterly,2024-02-27,2026-01-01,21,10,0
CUST01509,Dorothy Moore,46,Male,Quarterly,2025-03-20,2025-10-03,7,1,1
CUST01510,Carolyn Campbell,42,Male,Monthly,2025-09-08,2025-10-16,3,3,1
CUST01511,Ryan Lopez,35,Female,Monthly,2025-10-01,2026-01-04,25,8,0
CUST01512,Samuel Jackson,24,Male,Monthly,2023-12-30,2025-12-08,23,6,0
CUST01513,Matthew Jones,36,Male,Monthly,2025-07-20,2025-12-21,15,6,0
CUST01514,Richard Campbell,42,Female,Quarterly,2023-01-25,2025-12-22,9,10,0
CUST01515,Deborah Johnson,16,Male,Monthly,2023-03-31,2025-11-10,2,4,1
CUST01516,Paul Martinez,40,Female,Quarterly,2023-01-20,2026-01-09,17,7,0
CUST01517,Helen Mitchell,38,Female,Yearly,2023-06-24,2025-12-16,16,9,0
CUST01518,Ruth Torres,43,Female,Yearly,2024-09-21,2026-01-06,24,5,0
CUST01519,Ashley Brown,33,Female,Monthly,2023-09-10,2025-11-20,3,2,1
CUST01520,Susan Wright,37,Male,Quarterly,2025-04-30,2025-10-05,2,5,1
CUST01521,Patricia Anderson,22,Male,Monthly,2024-08-10,2025-06-09,9,2,1
CUST01522,Deborah Baker,36,Female,Yearly,2023-08-19,2026-01-08,24,6,0
CUST01523,Mark Miller,43,Female,Monthly,2023-06-06,2026-01-08,8,9,0
CUST01524,George Nair,34,Female,Monthly,2023-03-30,2026-01-04,13,6,0
CUST01525,Jason King,42,Male,Monthly,2025-05-20,2025-06-14,2,2,1
CUST01526,Debra Martin,31,Female,Monthly,2023-08-01,2025-07-27,0,7,1
CUST01527,Gregory White,27,Female,Yearly,2023-06-06,2026-01-06,24,7,0
CUST01528,Maria Adams,23,Male,Monthly,2025-07-03,2025-12-16,17,8,0
CUST01529,Neha Jones,31,Male,Monthly,2024-07-24,2025-09-10,7,6,1
CUST01530,Thomas Lopez,44,Female,Monthly,2025-10-09,2025-10-19,2,2,1
CUST01531,Rahul Green,27,Male,Yearly,2024-05-18,2025-12-11,19,8,0
CUST01532,Amy Wright,16,Female,Quarterly,2024-04-16,2025-07-06,3,4,1
CUST01533,Catherine Clark,30,Female,Quarterly,2024-03-25,2025-12-31,28,7,0
CUST01534,George Smith,48,Male,Yearly,2025-01-12,2026-01-07,16,8,0
CUST01535,Suresh Davis,51,Male,Monthly,2023-10-13,2025-10-26,7,2,1
CUST01536,Pooja Kumar,31,Female,Yearly,2025-05-12,2026-01-01,15,8,0
CUST01537,Linda Mitchell,41,Male,Yearly,2023-10-21,2026-01-14,11,7,0
CUST01538,Rachel Ramirez,16,Male,Quarterly,2023-06-01,2025-12-08,29,6,0
CUST01539,Aditya Hernandez,34,Male,Monthly,2023-06-11,2025-11-28,3,6,1
CUST01540,Larry Singh,16,Female,Monthly,2024-01-09,2025-10-27,3,4,1
CUST01541,Janet King,29,Female,Monthly,2025-04-22,2025-12-18,31,5,0
CUST01542,Priya Adams,42,Female,Monthly,2023-11-16,2025-06-20,5,6,1
CUST01543,John Hill,26,Female,Quarterly,2023-01-23,2025-12-19,12,8,0
CUST01544,Debra Reddy,38,Male,Quarterly,2024-06-12,2025-12-14,5,6,0
CUST01545,Michelle Rivera,38,Male,Yearly,2024-07-10,2025-12-13,24,6,0
CUST01546,Timothy Rodriguez,16,Female,Monthly,2023-04-25,2025-10-15,5,2,1
CUST01547,Arjun Mitchell,16,Other,Quarterly,2023-06-08,2025-12-17,0,8,0
CUST01548,Kathleen Lee,35,Female,Monthly,2025-02-18,2025-08-28,3,6,1
CUST01549,Samuel Ramirez,41,Male,Monthly,2023-06-09,2025-09-07,8,1,1
CUST01550,Patricia Thomas,33,Male,Quarterly,2023-05-14,2025-11-29,0,3,1
CUST01551,Dennis Iyer,31,Male,Quarterly,2023-03-08,2025-11-10,5,4,1
CUST01552,Larry Torres,40,Male,Yearly,2025-09-17,2025-09-19,6,8,1
CUST01553,Michelle Smith,30,Other,Quarterly,2025-03-26,2025-12-26,10,7,0
CUST01554,Dennis Sanchez,25,Female,Yearly,2023-07-19,2025-12-14,29,6,0
CUST01555,Richard Allen,27,Female,Monthly,2025-02-21,2026-01-13,14,8,0
CUST01556,Donna Hernandez,32,Male,Monthly,2023-07-11,2026-01-01,12,9,0
CUST01557,Sanjay Wilson,24,Female,Quarterly,2023-11-26,2025-12-14,18,8,0
CUST01558,Eric Campbell,16,Female,Quarterly,2024-11-30,2026-01-07,21,5,0
CUST01559,Carol Jackson,43,Male,Yearly,2025-06-01,2025-06-10,1,5,1
CUST01560,Deborah Thomas,46,Male,Quarterly,2023-06-03,2025-12-10,24,7,0
CUST01561,Benjamin Young,31,Male,Monthly,2024-09-25,2026-01-10,13,9,0
CUST01562,Amy Miller,26,Male,Monthly,2024-08-28,2025-09-21,0,5,1
